drug_id,protein_id,affinity
70538,549,8.1
70539,7,8.33
70539,8,7.48
70539,9,8.35
70539,10,8.28
70540,46,5.93
70540,47,4.87
70540,48,6.58
70540,465,7.23
70541,0,5.82
70542,33,8.9
70542,326,9.2
70542,385,9.0
70543,46,7.87
70544,101,4.6
70544,102,5.1
70544,103,5.1
70544,104,4.0
70544,105,4.9
70544,106,6.1
70544,107,4.0
70544,19,5.4
70544,109,4.6
70544,111,4.0
70544,112,4.9
70544,114,4.7
70544,115,4.3
70544,116,4.7
70544,117,4.2
70544,118,4.6
70544,119,4.9
70544,120,4.9
70544,121,5.4
70544,75,4.6
70544,122,5.7
70544,123,5.2
70544,125,4.1
70544,78,4.8
70544,127,4.9
70544,128,5.3
70544,129,4.2
70544,97,4.3
70544,130,4.4
70544,131,4.2
70544,132,5.0
70544,133,4.1
70544,134,4.5
70544,136,4.9
70544,137,5.2
70544,138,5.3
70544,139,4.4
70544,140,5.0
70544,81,5.7
70544,143,4.8
70544,144,4.4
70544,83,5.0
70544,145,4.8
70544,84,4.6
70544,85,5.5
70544,146,4.5
70544,149,4.2
70544,42,5.7
70544,87,4.1
70544,150,4.0
70544,151,5.8
70544,181,4.0
70544,152,6.4
70544,153,4.4
70544,154,5.0
70544,155,4.5
70544,156,5.7
70545,190,9.43
70545,191,9.06
70546,46,6.98
70546,285,6.96
70547,34,7.75
70548,40,6.96
70548,41,6.0
70549,44,6.87
70549,22,6.85
70549,23,7.73
70550,46,8.17
70550,47,7.02
70550,48,7.59
70551,274,8.03
70552,95,6.7
70553,25,5.29
70553,26,8.44
70554,46,6.91
70555,44,7.42
70555,22,7.28
70555,23,8.39
70556,0,9.29
70557,324,8.3575
70558,7,7.38
70558,8,5.45
70558,9,8.28
70558,10,7.3
70559,327,6.68
70560,168,7.46
70561,53,7.21
70561,54,8.4
70562,97,7.8
70563,4,6.8
70564,33,7.04
70564,98,7.97
70565,44,5.454
70565,22,7.356666666666666
70566,45,6.09
70567,0,7.43
70568,173,9.0
70569,664,5.85
70570,7,9.12
70570,8,7.07
70570,9,8.47
70570,10,8.8
70571,27,6.1850000000000005
70572,33,9.45
70572,326,9.1
70572,385,8.2
70572,32,8.100000000000001
70572,327,4.95
70573,285,7.58
70574,0,7.3
70575,7,7.28
70575,8,6.76
70575,9,6.745
70575,10,7.46
70576,8,6.95
70576,9,7.615
70576,11,7.635
70576,10,6.12
70577,8,9.01
70577,9,8.44
70578,5,7.49
70579,46,6.97
70580,194,7.77
70581,411,7.0
70582,40,5.32
70583,31,4.68
70584,7,7.11
70584,10,6.63
70585,25,7.47
70585,34,8.29
70585,27,8.65
70586,7,8.09
70586,8,8.46
70586,9,8.03
70586,10,7.37
70587,44,6.29
70588,7,8.35
70588,8,5.675000000000001
70588,9,7.1
70588,12,7.62
70588,13,6.92
70588,14,8.19
70588,16,7.12
70588,17,7.38
70589,168,7.61
70590,164,8.55
70590,305,7.72
70591,324,8.01
70592,306,5.92
70593,98,7.78
70594,40,4.4
70594,41,5.62
70595,386,8.4
70596,25,5.109999999999999
70596,26,8.68
70596,27,4.89
70597,60,5.92
70598,25,5.96
70598,59,6.17
70598,26,6.85
70598,27,8.68
70599,493,5.77
70600,206,6.66
70601,288,7.87
70602,96,6.5
70603,22,6.75
70603,23,6.66
70604,187,5.43
70604,378,5.52
70604,58,6.82
70605,44,7.56
70606,316,9.1
70606,396,9.795
70606,497,8.51
70606,629,8.92
70606,630,6.85
70606,498,7.0
70606,286,7.64
70606,632,6.0
70607,102,9.4
70607,151,8.7
70608,480,5.5
70609,36,5.85
70609,197,5.85
70610,189,5.35
70610,24,4.87
70611,194,7.0
70612,534,6.91
70613,199,5.17
70613,51,5.34
70613,434,5.52
70613,200,5.21
70613,52,5.4
70614,48,8.16
70615,384,6.585
70616,337,5.88
70617,0,8.16
70618,531,4.6
70619,278,7.18
70620,368,7.01
70621,23,8.17
70622,8,7.38
70622,9,7.33
70622,11,7.34
70622,10,7.29
70623,48,6.39
70624,187,8.51
70624,378,9.05
70625,44,8.02
70625,22,6.83
70625,23,9.09
70626,263,7.98
70627,7,9.0
70627,8,5.46
70627,9,8.14
70627,10,7.41
70627,16,7.97
70628,263,4.93
70629,44,7.436666666666666
70629,23,6.3575
70630,104,8.07
70630,479,7.35
70631,50,7.23
70632,275,9.52
70633,158,7.2
70634,8,7.05
70634,9,7.24
70634,11,5.71
70634,10,7.84
70635,22,6.82
70636,8,6.13
70636,9,6.98
70636,14,7.19
70636,16,7.21
70637,358,7.55
70638,58,5.16
70639,194,6.31
70640,0,8.5
70641,483,5.92
70641,484,5.09
70642,114,6.58
70643,101,5.5
70643,102,5.8
70643,103,5.3
70643,104,5.6
70643,105,5.9
70643,106,6.2
70643,107,5.3
70643,19,5.6
70643,108,6.0
70643,109,5.2
70643,110,5.2
70643,111,5.6
70643,112,5.5
70643,113,5.6
70643,114,5.6
70643,115,5.8
70643,116,5.2
70643,117,5.4
70643,118,5.6
70643,119,6.1
70643,120,5.4
70643,121,5.9
70643,75,5.4
70643,122,5.6
70643,123,5.4
70643,124,5.5
70643,125,5.3
70643,126,5.4
70643,78,5.4
70643,127,7.2
70643,128,6.0
70643,129,5.4
70643,97,5.4
70643,130,5.4
70643,131,5.8
70643,132,5.4
70643,133,5.8
70643,134,5.5
70643,135,5.3
70643,136,5.5
70643,137,5.5
70643,138,5.5
70643,139,5.6
70643,140,5.4
70643,81,5.4
70643,141,5.2
70643,142,5.2
70643,143,5.5
70643,144,5.4
70643,83,5.6
70643,145,5.5
70643,84,5.4
70643,85,5.7
70643,146,5.5
70643,147,5.9
70643,148,5.4
70643,149,6.1
70643,42,5.6
70643,87,5.3
70643,150,5.6
70643,151,5.8
70643,152,6.1
70643,153,5.5
70643,154,5.2
70643,155,5.4
70643,156,5.6
70644,387,7.17
70645,25,8.24
70645,26,8.7
70645,27,8.55
70646,21,5.55
70646,547,4.92
70647,273,6.85
70648,46,7.13
70648,47,5.78
70648,48,6.09
70648,317,7.96
70649,327,5.62
70650,263,7.85
70651,321,7.75
70652,336,7.1
70653,424,4.7
70654,0,6.58
70655,462,7.7
70656,28,5.51
70657,22,8.62
70657,23,7.04
70658,196,7.29
70658,23,7.44
70659,18,9.0
70660,95,8.0
70661,46,7.64
70662,307,6.74
70662,308,6.83
70663,22,8.49
70664,53,7.82
70664,54,5.84
70665,4,8.4
70666,267,7.57
70666,50,7.31
70666,268,8.23
70667,44,7.923333333333333
70667,23,6.1866666666666665
70668,198,7.72
70669,13,6.88
70670,263,5.42
70671,368,5.54
70672,63,5.0
70672,201,5.4
70672,101,7.4
70672,66,5.5
70672,102,6.1
70672,67,5.4
70672,68,5.1
70672,203,5.4
70672,103,5.9
70672,104,6.2
70672,204,5.1
70672,107,5.3
70672,71,6.1
70672,19,6.2
70672,206,5.7
70672,207,5.8
70672,108,5.6
70672,72,5.1
70672,208,5.3
70672,109,5.6
70672,110,6.1
70672,73,5.1
70672,111,5.6
70672,209,5.8
70672,113,6.0
70672,114,5.5
70672,211,5.9
70672,116,5.0
70672,117,5.3
70672,20,5.3
70672,119,5.1
70672,120,6.4
70672,214,5.7
70672,74,5.5
70672,215,5.1
70672,216,5.3
70672,217,5.1
70672,218,5.5
70672,219,5.7
70672,221,5.1
70672,222,5.1
70672,223,5.2
70672,124,6.6
70672,125,5.5
70672,126,5.4
70672,226,5.1
70672,227,5.1
70672,129,5.1
70672,97,5.2
70672,228,5.8
70672,132,6.3
70672,134,5.0
70672,135,5.8
70672,332,5.1
70672,136,5.0
70672,229,5.2
70672,230,5.2
70672,137,5.0
70672,82,5.1
70672,232,5.1
70672,184,5.8
70672,145,5.0
70672,159,5.0
70672,233,5.1
70672,84,5.0
70672,85,5.2
70672,239,5.1
70672,242,5.4
70672,149,5.3
70672,86,5.0
70672,244,5.0
70672,245,5.1
70672,151,6.3
70672,253,5.0
70672,334,5.1
70672,94,5.0
70672,258,5.8
70672,260,5.0
70673,8,7.36
70673,9,8.52
70673,11,6.04
70673,14,8.21
70674,50,8.55
70675,38,4.32
70676,8,4.83
70676,9,4.25
70677,438,5.24
70678,40,5.56
70679,364,5.24
70679,459,5.24
70679,297,5.37
70679,55,4.55
70680,157,4.95
70681,44,7.96
70681,23,5.58
70682,56,6.29
70683,177,7.85
70683,406,6.33
70683,435,6.65
70684,46,9.25
70684,47,8.0
70685,290,6.68
70685,292,5.51
70685,25,6.03
70685,161,6.2
70685,26,7.0
70685,27,6.02
70686,26,5.95
70686,27,8.355
70687,368,8.15
70688,44,6.55
70689,168,8.754999999999999
70690,8,6.05
70690,9,8.59
70690,11,5.37
70690,10,7.04
70691,309,8.42
70692,58,7.06
70693,158,8.1
70694,3,5.07
70695,397,6.99
70696,37,4.27
70697,290,6.53
70697,161,7.78
70698,480,4.21
70699,278,7.1
70700,139,9.52
70701,6,6.82
70701,343,6.39
70702,263,6.18
70703,33,6.66
70704,344,8.22
70705,295,7.58
70705,296,8.43
70705,297,7.68
70705,433,7.4
70706,25,7.695
70706,26,6.92
70707,3,5.64
70707,4,6.84
70708,44,6.6
70709,455,7.48
70710,22,8.44
70710,23,7.93
70711,33,5.47
70712,7,8.2
70712,8,7.06
70712,9,8.14
70712,14,7.21
70712,10,7.54
70712,16,7.2
70713,198,7.4
70714,33,6.43
70714,25,6.85
70714,34,5.72
70714,98,6.15
70714,0,5.85
70715,534,7.03
70716,56,6.82
70716,57,7.0
70717,25,7.22
70717,27,6.86
70718,433,9.15
70719,22,6.15
70719,23,8.04
70720,187,8.19
70720,378,8.77
70721,34,7.01
70721,98,8.0
70721,0,6.48
70722,25,6.02
70722,34,8.01
70722,27,6.88
70723,96,8.74
70724,49,8.05
70725,184,7.47
70726,24,6.1
70726,198,7.5
70727,293,6.28
70728,3,6.32
70729,44,7.48
70730,285,6.99
70731,19,9.0
70732,283,7.93
70732,284,8.11
70733,211,7.22
70733,124,8.22
70734,46,7.14
70734,39,7.27
70735,368,7.11
70736,22,7.69
70736,196,8.31
70737,355,10.6
70738,272,4.14
70738,305,4.41
70738,431,9.14
70739,539,6.44
70740,194,7.6
70741,330,7.75
70742,25,6.89
70742,34,8.45
70742,98,6.9
70742,0,7.36
70743,63,5.6
70743,64,5.9
70743,65,5.4
70743,201,8.0
70743,101,5.5
70743,202,5.0
70743,68,5.3
70743,203,6.1
70743,103,5.3
70743,104,5.8
70743,204,7.5
70743,205,6.0
70743,105,5.7
70743,106,7.3
70743,107,5.3
70743,71,7.1
70743,19,8.495
70743,206,6.3
70743,207,6.3
70743,108,7.2
70743,72,5.1
70743,208,7.0
70743,109,8.699
70743,110,7.2
70743,73,5.1
70743,209,8.699
70743,112,8.602
70743,113,6.7
70743,114,8.398
70743,210,8.301
70743,115,9.301
70743,116,5.2
70743,117,7.2
70743,20,7.5
70743,212,5.3
70743,118,9.0985
70743,213,7.3
70743,119,5.9
70743,214,7.4
70743,74,7.0
70743,215,5.1
70743,216,6.5
70743,217,5.1
70743,218,7.2
70743,121,7.4
70743,219,6.1
70743,220,8.796
70743,221,5.1
70743,222,5.1
70743,75,5.4
70743,223,8.495
70743,123,6.9
70743,76,5.5
70743,77,7.4
70743,224,8.699
70743,225,7.3
70743,125,5.3
70743,126,5.4
70743,78,5.4
70743,226,5.9
70743,227,5.1
70743,127,6.8
70743,128,5.4
70743,129,5.4
70743,97,5.4
70743,130,5.4
70743,131,5.8
70743,228,8.602
70743,79,5.4
70743,132,6.2
70743,133,5.5
70743,134,7.9
70743,135,5.3
70743,136,5.7
70743,229,5.2
70743,230,5.2
70743,231,5.7
70743,137,5.5
70743,138,7.0
70743,139,5.6
70743,140,6.4
70743,81,8.0
70743,141,6.9
70743,82,5.1
70743,232,5.2
70743,142,7.6
70743,143,7.2
70743,144,8.102
70743,184,7.9
70743,83,8.102
70743,145,5.7
70743,159,5.9
70743,233,7.801
70743,234,5.8
70743,84,6.8
70743,235,5.2
70743,236,5.3
70743,237,5.5
70743,85,5.7
70743,238,5.7
70743,239,6.0
70743,146,7.6
70743,240,5.9
70743,241,6.6
70743,242,6.7
70743,147,8.201
70743,243,5.6
70743,148,5.9
70743,149,8.0
70743,86,5.0
70743,42,7.6
70743,244,5.0
70743,245,6.6
70743,87,6.2
70743,246,5.1
70743,150,6.0
70743,247,5.8
70743,248,7.3
70743,249,7.699
70743,250,5.8
70743,89,5.8
70743,251,5.1
70743,252,5.8
70743,253,6.3
70743,182,8.102
70743,91,6.8
70743,254,7.6
70743,152,6.0
70743,255,6.7
70743,256,5.8
70743,93,5.1
70743,94,5.2
70743,257,6.3
70743,258,5.8
70743,259,6.1
70743,153,5.5
70743,154,6.7
70743,155,5.4
70743,260,5.0
70743,156,5.6
70743,262,5.2
70744,40,5.96
70744,41,7.72
70745,54,7.58
70746,7,8.03
70746,8,6.01
70746,9,6.38
70746,10,7.01
70747,162,7.4
70748,33,7.68
70748,25,7.8
70748,98,7.54
70748,0,6.59
70749,20,5.54
70750,0,9.17
70751,517,5.19
70751,462,7.72
70751,21,5.77
70752,591,5.6
70753,25,5.77
70753,26,7.43
70753,27,6.09
70754,7,6.44
70754,8,5.47
70754,9,7.09
70754,14,7.34
70754,10,6.5
70755,190,9.36
70755,191,9.49
70756,59,6.96
70756,34,8.645
70756,35,6.35
70756,32,7.51
70757,25,7.244999999999999
70757,59,8.455
70757,183,8.92
70758,5,7.654999999999999
70759,46,6.43
70759,317,7.72
70760,177,9.36
70761,25,6.32
70761,27,8.86
70762,25,6.86
70762,27,8.57
70763,288,6.925000000000001
70764,388,6.47
70765,8,8.97
70765,9,9.17
70766,19,8.52
70767,368,7.13
70768,283,6.970000000000001
70768,284,8.945
70769,397,7.025
70770,344,8.4
70770,309,7.42
70771,36,7.38
70772,162,6.82
70772,30,5.7
70772,686,8.38
70773,34,5.77
70773,35,5.46
70774,337,5.34
70775,7,8.24
70775,8,6.56
70775,9,6.17
70775,10,6.58
70776,19,9.51
70777,33,8.4
70777,267,9.04
70777,50,8.6
70777,268,8.3
70778,44,6.725
70778,22,6.975
70778,23,5.785
70779,33,7.5
70779,267,9.13
70779,50,8.6
70779,268,8.1
70780,7,8.11
70780,8,6.59
70780,9,8.05
70780,10,6.87
70781,275,6.51
70782,363,5.13
70783,44,5.83
70783,22,6.54
70784,0,6.79
70785,33,6.18
70785,98,7.52
70785,0,5.16
70786,46,10.86
70786,48,6.69
70787,412,4.145
70788,288,8.47
70789,46,8.84
70789,47,7.55
70789,48,8.11
70790,5,8.49
70791,120,9.523
70791,181,4.0
70792,44,6.89
70792,22,5.49
70792,23,6.01
70793,180,7.3
70794,327,4.64
70795,177,7.04
70796,173,8.44
70797,305,5.77
70797,379,4.05
70798,158,8.12
70799,47,4.99
70800,411,6.34
70801,358,7.6
70802,430,5.06
70803,7,8.31
70803,8,7.57
70803,9,9.05
70803,13,7.17
70803,10,9.05
70803,17,7.26
70804,327,6.04
70805,7,8.04
70805,8,7.28
70805,9,9.06
70805,10,8.68
70806,337,4.54
70806,24,4.06
70806,198,4.35
70807,442,6.52
70807,443,5.5
70807,350,6.53
70808,336,5.92
70809,46,9.96
70809,317,5.67
70810,33,6.81
70810,56,7.01
70810,32,6.8
70810,57,8.22
70811,447,4.9
70812,7,8.02
70812,8,5.53
70812,9,7.12
70812,10,7.57
70813,25,7.17
70813,27,7.28
70814,206,6.54
70815,390,6.95
70816,356,6.79
70817,462,8.4
70818,22,8.32
70818,23,7.41
70819,158,6.425000000000001
70819,528,6.36
70819,529,6.335
70820,19,5.79
70821,604,6.1
70822,168,7.76
70823,450,8.09
70823,274,7.16
70824,4,7.96
70825,0,8.38
70826,22,6.62
70826,23,8.33
70827,56,7.785
70827,32,6.525
70827,57,5.39
70828,309,8.82
70829,177,6.47
70830,7,9.16
70830,8,8.05
70830,9,8.11
70830,10,8.3
70831,7,5.95
70831,8,5.02
70831,9,7.26
70831,10,6.53
70832,22,6.82
70832,23,7.03
70833,309,7.87
70834,3,6.89
70834,4,6.41
70835,7,6.91
70835,8,5.66
70835,9,6.15
70835,10,7.73
70836,96,4.96
70837,49,4.72
70838,194,7.62
70839,424,4.2
70840,64,7.3
70840,543,5.5
70841,194,9.0
70842,601,6.71
70842,677,6.82
70843,3,8.05
70844,489,6.3
70844,700,4.26
70845,597,4.06
70845,424,4.2
70846,194,6.09
70847,46,7.54
70847,47,6.36
70847,48,7.44
70847,317,8.3
70848,194,7.43
70849,7,7.76
70849,8,6.64
70849,9,7.85
70849,10,7.71
70850,514,4.01
70851,64,8.102
70851,204,6.5
70851,106,5.9
70851,116,5.0
70851,119,5.9
70851,215,6.0
70851,97,6.4
70851,91,5.5
70851,152,7.4
70851,94,5.6
70852,44,7.6
70852,23,5.81
70853,25,5.510000000000001
70853,27,5.57
70854,19,9.7
70855,292,6.58
70855,172,6.37
70855,161,6.6
70856,53,5.48
70856,54,6.96
70857,274,6.2
70858,582,5.96
70859,353,7.32
70860,101,5.5
70860,102,5.8
70860,103,5.3
70860,104,5.6
70860,105,5.4
70860,106,6.0
70860,107,5.3
70860,19,6.7
70860,108,5.0
70860,109,5.5
70860,110,5.8
70860,111,5.8
70860,112,6.7
70860,113,5.9
70860,114,5.6
70860,115,5.7
70860,116,5.2
70860,117,6.1
70860,118,5.6
70860,119,5.9
70860,120,6.5
70860,121,5.7
70860,75,5.4
70860,122,7.2
70860,123,5.4
70860,124,5.5
70860,125,5.3
70860,126,5.4
70860,78,5.4
70860,127,5.4
70860,128,5.6
70860,129,5.4
70860,97,5.4
70860,130,6.7
70860,131,5.8
70860,132,5.7
70860,133,5.5
70860,134,5.5
70860,135,5.3
70860,136,5.5
70860,137,6.5
70860,138,6.3
70860,139,5.6
70860,140,5.4
70860,81,5.4
70860,141,5.2
70860,142,5.6
70860,143,5.5
70860,144,6.3
70860,83,6.6
70860,145,5.5
70860,84,5.4
70860,85,5.7
70860,146,6.0
70860,147,6.2
70860,148,5.4
70860,149,6.6
70860,42,5.8
70860,87,5.2
70860,150,5.6
70860,151,5.4
70860,152,6.6
70860,153,6.7
70860,154,5.5
70860,155,5.4
70860,156,5.9
70861,547,5.6
70862,53,7.66
70862,54,6.25
70863,370,6.85
70864,33,5.57
70864,282,6.82
70865,6,6.71
70866,285,8.49
70867,49,6.54
70868,279,8.1
70869,411,8.17
70870,46,5.85
70870,47,5.18
70870,48,5.59
70871,7,8.37
70871,10,6.65
70872,25,5.68
70873,442,10.05
70873,443,7.52
70873,350,9.26
70874,272,4.345000000000001
70875,46,7.72
70875,47,9.0
70876,285,8.42
70877,897,5.54
70878,28,6.63
70878,447,7.33
70878,448,7.576666666666667
70879,160,9.4
70880,598,7.16
70881,22,5.96
70881,23,5.94
70882,33,6.22
70883,40,9.0
70883,41,4.46
70884,476,5.93
70885,22,8.64
70886,193,7.17
70887,3,6.5
70888,53,5.37
70888,54,7.85
70889,44,7.2
70890,3,5.36
70890,4,5.32
70891,488,5.25
70892,33,10.69
70893,53,5.63
70893,54,6.52
70894,276,6.4
70895,34,5.71
70895,35,6.47
70895,409,5.72
70896,311,7.21
70897,46,7.08
70897,47,6.32
70897,48,5.78
70898,54,6.97
70899,57,5.51
70900,177,5.8
70901,510,8.11
70901,350,10.21
70902,22,6.31
70902,196,7.824999999999999
70902,23,6.15
70903,3,5.89
70903,4,7.66
70904,22,6.82
70904,196,7.41
70905,0,7.21
70906,27,7.8
70906,327,6.0
70907,440,8.18
70908,187,6.21
70909,46,6.11
70909,47,4.83
70909,48,5.96
70909,317,8.05
70910,317,6.24
70911,24,6.53
70912,25,7.07
70912,59,7.200000000000001
70912,26,7.19
70912,183,7.385
70912,27,6.52
70913,396,9.04
70914,198,8.005
70915,187,6.15
70915,58,5.87
70916,23,6.26
70917,98,7.14
70918,411,6.44
70919,289,5.8
70919,33,8.1
70919,25,6.3
70919,326,8.8
70919,385,7.9
70919,610,6.0
70919,32,6.4
70919,98,7.8
70919,268,6.8
70919,197,5.8
70919,0,5.8
70919,409,5.1
70920,387,5.77
70920,374,5.99
70920,139,8.22
70920,232,6.41
70921,44,7.4
70921,23,6.2
70922,288,9.62
70923,116,8.4
70923,258,7.89
70924,3,6.07
70925,107,6.9
70926,95,8.13
70927,34,7.66
70927,35,8.4
70927,36,7.32
70928,33,6.55
70928,98,7.31
70929,193,7.03
70930,263,9.05
70931,7,8.09
70931,8,5.62
70931,9,7.6
70931,10,8.26
70932,53,7.535
70932,54,6.855
70933,25,6.21
70933,27,7.55
70934,307,8.96
70935,53,7.39
70935,54,5.96
70936,25,6.07
70936,59,6.54
70936,26,5.37
70936,183,6.5
70936,27,5.16
70937,194,8.11
70938,33,7.07
70938,25,8.82
70938,34,8.36
70938,198,6.78
70939,25,6.75
70939,27,7.11
70940,21,10.4
70941,177,7.04
70942,283,6.96
70942,284,7.2
70943,22,6.05
70943,196,6.66
70943,23,8.17
70944,33,7.12
70945,25,7.33
70945,26,6.42
70945,27,6.85
70946,3,5.0
70946,4,5.0
70947,32,6.15
70948,480,9.64
70949,462,8.5
70950,22,7.02
70950,196,7.11
70951,46,7.17
70951,317,7.54
70952,33,4.63
70952,34,4.58
70952,98,4.79
70952,0,5.24
70953,3,7.85
70953,4,8.68
70954,4,9.15
70955,25,6.07
70955,34,4.45
70956,8,5.36
70956,9,6.34
70956,10,7.07
70957,25,6.0
70957,34,8.13
70957,27,6.82
70958,34,6.2
70958,35,9.1
70958,27,6.34
70958,36,6.2
70959,96,7.24
70960,425,5.95
70961,294,8.58
70962,160,7.7
70963,404,6.67
70964,275,6.1
70965,122,8.23
70966,8,5.67
70966,9,6.04
70967,344,7.89
70968,349,7.28
70969,4,8.64
70970,41,7.32
70971,22,5.8
70971,196,5.7
70971,23,7.46
70972,198,9.9
70973,3,5.82
70974,193,5.67
70975,122,8.02
70976,34,6.4
70976,35,7.9
70977,58,5.28
70978,506,8.03
70978,351,9.1
70979,289,4.615
70980,114,7.85
70981,25,7.71
70982,44,7.47
70982,22,6.84
70982,196,6.94
70982,23,6.41
70983,160,6.55
70984,50,6.8
70984,337,9.6
70984,268,6.7
70985,31,6.96
70986,19,9.285
70987,25,6.53
70987,26,5.42
70987,27,6.32
70987,57,5.84
70988,48,5.64
70989,167,5.43
70989,39,6.28
70990,490,7.12
70991,26,6.98
70991,183,5.69
70992,47,7.786666666666666
70992,48,8.74
70993,73,6.61
70993,215,6.22
70994,294,7.59
70995,95,7.89
70996,4,7.85
70997,409,10.37
70998,424,6.52
70999,198,9.29
71000,309,8.76
71001,388,8.48
71002,178,7.4
71003,53,5.0
71003,54,6.51
71004,19,6.16
71004,20,5.85
71005,34,6.415
71006,4,5.09
71007,289,8.4
71007,33,8.620000000000001
71007,32,7.3
71008,4,7.8
71009,96,5.65
71010,187,5.52
71010,807,5.96
71011,164,4.55
71011,272,4.47
71011,305,5.7
71011,379,5.52
71012,8,4.08
71012,9,4.58
71012,11,4.09
71013,346,4.45
71013,336,8.1
71014,285,8.915
71015,25,7.29
71015,26,5.8
71015,46,7.03
71015,27,5.8
71016,96,5.19
71016,49,6.27
71016,186,5.89
71017,42,7.77
71018,44,8.15
71018,22,6.92
71018,196,7.21
71018,23,6.52
71019,621,5.22
71020,39,6.4
71021,98,6.39
71022,53,6.88
71022,54,7.12
71023,53,9.0
71023,54,9.0
71024,5,9.0
71025,3,7.03
71025,4,8.97
71026,555,7.37
71027,22,5.34
71028,39,8.68
71029,48,6.85
71030,4,4.7
71031,386,6.52
71032,44,6.66
71033,324,6.05
71034,161,8.8
71035,7,7.26
71035,8,6.57
71035,9,6.82
71035,10,8.01
71036,285,7.95
71037,102,6.4
71037,122,6.1
71037,151,7.4
71038,285,7.62
71039,162,5.92
71039,163,5.48
71039,30,5.9
71040,540,5.56
71041,3,7.48
71041,4,9.4
71042,33,7.03
71042,25,6.37
71042,59,6.3
71042,183,5.86
71042,34,7.57
71042,27,7.17
71043,198,8.08
71044,53,5.93
71044,54,6.81
71045,309,7.4
71046,206,6.87
71047,892,6.6
71047,230,6.68
71048,32,6.86
71049,25,6.05
71049,27,6.43
71050,330,6.74
71051,25,7.82
71052,25,9.23
71052,50,7.68
71052,27,7.39
71053,96,5.21
71054,23,6.45
71055,263,7.24
71056,442,6.94
71056,443,5.17
71056,350,9.19
71057,717,5.96
71058,368,6.75
71059,3,6.96
71060,318,7.48
71061,290,6.75
71061,172,6.1
71062,46,8.95
71062,47,7.45
71063,95,5.85
71063,96,9.62
71064,368,8.14
71065,50,6.6
71065,198,8.7
71066,53,7.24
71066,54,5.19
71067,421,6.77
71068,167,9.3
71068,168,8.7
71068,169,8.7
71068,170,9.0
71068,689,5.89
71069,531,6.92
71070,3,8.01
71070,4,5.75
71071,31,7.4
71072,462,10.0
71073,23,6.11
71074,283,6.68
71074,284,8.46
71075,320,5.3
71076,263,6.55
71077,102,5.8
71077,103,5.3
71077,104,5.6
71077,105,5.4
71077,106,5.3
71077,107,5.3
71077,19,5.4
71077,108,5.5
71077,109,5.2
71077,110,5.2
71077,111,5.6
71077,112,5.5
71077,113,5.6
71077,114,5.6
71077,115,5.7
71077,116,5.2
71077,117,5.4
71077,118,5.6
71077,119,5.9
71077,120,5.4
71077,121,5.6
71077,75,5.4
71077,122,5.6
71077,123,5.4
71077,124,5.5
71077,125,5.3
71077,126,5.4
71077,78,5.4
71077,127,5.4
71077,128,5.4
71077,129,7.3
71077,97,7.5
71077,130,5.4
71077,131,5.8
71077,132,5.4
71077,133,5.5
71077,135,5.3
71077,137,5.5
71077,138,5.5
71077,139,5.6
71077,140,6.9
71077,81,6.4
71077,141,5.2
71077,142,5.2
71077,143,6.6
71077,144,5.4
71077,83,5.6
71077,145,5.5
71077,84,5.4
71077,85,5.7
71077,146,5.5
71077,147,5.5
71077,148,5.4
71077,149,5.4
71077,42,5.6
71077,87,5.2
71077,150,5.6
71077,151,5.4
71077,152,7.2
71077,153,5.5
71077,154,5.2
71077,155,5.1
71077,156,5.6
71078,44,4.88
71078,35,5.84
71078,22,5.59
71078,23,7.75
71079,577,8.0
71079,487,8.52
71080,7,9.16
71080,8,6.74
71080,9,9.06
71080,10,7.52
71081,568,6.3
71082,493,8.22
71083,7,8.07
71083,8,5.244999999999999
71083,9,6.37
71083,10,6.9350000000000005
71083,16,8.094999999999999
71084,288,8.84
71085,419,6.2
71086,194,7.27
71087,23,7.07
71088,8,5.13
71088,9,5.8
71088,10,5.84
71089,56,7.88
71089,32,9.4
71090,7,9.27
71090,8,6.82
71090,9,9.0
71091,263,6.21
71092,178,7.52
71093,4,7.15
71094,276,8.03
71095,3,6.35
71096,358,8.15
71097,95,5.72
71098,4,6.58
71099,23,5.6
71100,1,5.17
71101,34,7.615
71101,35,8.31
71101,36,8.12
71102,40,6.92
71102,41,5.59
71103,8,6.04
71103,9,6.22
71103,10,7.26
71103,15,7.79
71104,264,6.62
71105,173,7.34
71106,48,8.19
71107,295,7.0
71107,364,7.85
71107,296,6.0
71107,459,7.04
71107,297,8.24
71107,384,8.21
71108,627,4.03
71108,497,7.05
71108,498,5.19
71108,286,7.22
71109,295,5.89
71109,296,8.22
71109,401,7.5
71110,44,7.0
71110,22,8.6
71110,23,7.67
71111,342,9.85
71112,482,4.73
71113,5,7.566666666666666
71114,22,5.73
71115,25,5.6850000000000005
71115,26,6.96
71115,27,5.28
71116,42,7.46
71117,22,5.8
71117,196,7.29
71118,48,6.64
71119,194,7.0
71120,158,7.8
71121,53,6.11
71121,54,7.03
71122,326,5.880000000000001
71122,34,6.51
71122,35,6.074999999999999
71122,426,5.595
71122,282,5.51
71123,462,9.0
71124,28,6.76
71124,447,8.24
71124,448,7.753333333333333
71125,22,6.96
71126,30,5.92
71126,267,5.49
71126,337,5.45
71126,57,5.47
71126,273,6.61
71127,40,6.22
71127,41,4.57
71128,22,6.91
71128,196,7.8
